start	end	text
0	8140	So, after having been an option to vote for for three episodes now, I think it's finally Mystique time.
17140	22380	Yeah, I kept putting Mystique as an option to vote for because she's one of my favorite X-Men characters,
22380	25420	so I figured she had to win sooner or later.
25460	31820	So, through various iterations and some wild costume changes, what makes Mystique Mystique?
31820	37420	Where other X-Men villains exhibit more traditionally masculine bad guy traits, anger, arrogance,
37420	43900	and from a power standpoint, they tended to be more strength-focused or exerting control over stuff-focused,
43900	49660	Mystique exhibits a roster of historically feminine evils, and her entire run with the X-Men and their periphery
49660	54460	when she's not being an outright villain includes being a double agent, joining the X-Men,
54460	59420	betraying the X-Men, and using her sexuality as a weapon a lot.
59420	62940	Being duplicitous as a feminine archetype is as old as the written word.
62940	68860	Many Western mythologies feature feminine figures that presents themselves as one thing,
68860	74060	usually to lure men into some false sense of security, only to eventually spell their doom.
74060	79340	The Sirens lured sailors to their deaths, Delilah seduced and then metaphorically castrated Samson,
79340	84940	and Mystique's power is to present herself as one thing while always having a secret ulterior motive.
84940	90220	Female science fiction characters written in the 1970s by male writers were an interesting bag,
90220	95260	because there was a lot of anxiety about this whole nascent women's lib thing.
95260	99580	Even her name Mystique harkens to Mystique comma The Feminine,
99580	103100	a book which completely changed the way American women saw themselves.
103100	106780	So it's fitting that she first appears in Ms. Marvel's original series,
106780	111180	as she is the embodiment of the 70s Wonder Woman you've come a long way baby attitude.
111180	116300	And all of this background, to be honest, is what allows her to be interesting.
116300	121180	Mystique is all of these fear of female sexuality archetypes packaged into one character,
121180	126300	who still manages to be one of the most interesting and textured and nuanced of all the X-Men characters.
126300	129660	And like most ex-villains, she's only, you know, sometimes a villain.
129660	134060	She joins the X-Men, then unjoins them and tries to seduce her daughter's boyfriend
134060	136460	so she can break them up and set Rogue up with someone else.
136460	137580	You know, the ush.
137580	140780	She eventually betrays the X-Men, of course, but only sort of.
140780	143180	And then eventually gets killed, but don't worry, she gets better.
143180	147420	At one point, she's even Professor X's indentured servant in her unlimited series,
147420	151900	called Mystique, written by Brian K. Vaughan, which is kind of James Bond inspired,
151900	154060	and yep, once again, she's a double agent.
154060	156860	So because this always needs to be pointed out, apparently,
157420	163420	having a character's basis in misogynist archetypes as old as time is not necessarily a bad thing,
163500	166060	as long as those archetypes don't go unexamined.
167100	167980	But it is a thing.
169420	173260	In X-Men, the animated series, Mystique gets pretty much all the major character beats
173260	175100	we'd already seen in the comics up to that point.
175820	178620	I swore one day I'd get you back.
178620	181580	Today is that day, my daughter.
181580	184940	Excluding actually joining the X-Men that happened later.
184940	189740	She pals around with pretty much all the big bads and ends up being used as a puppet a lot.
190380	192060	He wants to destroy everything!
192620	194140	I had to help him!
194780	196300	He would have killed me!
196300	199100	He has a secret command center.
199100	201340	What an interesting line read.
201340	204860	Okay, now say it like you don't know what words mean.
204860	207500	Buried under Stonehenge in England.
207500	211740	But her big episodes center around, of course, Rogue and Nightcrawler,
211740	213740	and even Graydon Creed gets a name drop,
213740	219660	although the being everyone's mother thing is handled a lot less deftly in the cartoon.
219660	221180	She's Nightcrawler's mother!
222060	223260	And Creed's mother, too!
223900	225020	And Beasts!
225020	226300	And the Professors!
226300	227980	And Colin Firth's!
227980	229020	And Optimus Pr-
229020	229980	Okay, you get the idea.
229980	233660	You know, people like you are the reason I was afraid to go to school as a child.
233660	239820	But then came the movies, and here she's Magneto's right-hand acrobat spy.
239820	244060	A slight departure from the comics, as Mystique rarely has anything to do with Magneto,
244060	247020	aside from reforming the Brotherhood of Evil Mutants.
247020	250780	But we gotta consolidate so in adaptations they're almost always working together.
250780	255500	And honestly, I think Rebecca Romijn doesn't get enough credit for being such a great physical actor.
255500	258860	Mystique has, like, two lines in this movie, and one of them is-
260300	264220	But you know so much about her just by the way she moves, her expressions.
264220	265420	Can you shut it down from here?
266300	267100	No.
267100	270620	She is alien, and the alien-ness is coded villainy,
270620	273180	but her motivations are clear and sympathetic,
273180	276220	and you can tell it took her a long while to get to that point.
276220	280380	Also, unlike in first class, the relationship between Magneto and Mystique is
280380	282060	all subtext.
282060	283740	They share laughs sometimes.
284540	286460	When will these people learn how to fly?
287500	290540	They seem to be friends, but really they're more political allies.
290540	293580	Their relationship doesn't have any sexual overtones,
293580	296460	but this is probably because Magneto is gay.
296460	297900	And Charles is gay.
297900	298860	What are you doing here?
299980	303020	Why do you ask questions to which you already know the answers?
303580	304940	And they are bitter exes.
305500	307260	You're sneaking around in here, Charles.
308300	310060	Whatever are you looking for?
310060	311740	And Mystique is over here like,
311740	313740	my name's Paul, this is between y'all.
314300	316540	Coinciding with the release of the first movie
316540	319740	came another animated series called X-Men Evolution,
319740	322140	which set itself apart from the earlier animated series
322140	323980	by making it more of a high school drama
323980	326860	and having most of the characters be high school age,
326860	328860	aside from a smattering of minter figures.
328860	332060	But for some reason, the kids who go to Xavier's school
332060	334620	also go to the local public high school
334620	336380	where Mystique is moonlighting-
337100	338060	daylighting?
338060	339900	As principal Darkholm.
339900	340620	Principal Dark-
341340	342220	You're Mystique?
342780	345740	Something Professor Xavier neglected to tell you.
