start	end	text
800	4800	Black holes are the most powerful and extreme things in the universe,
4800	7280	and they're wildly weird and complicated.
8080	11760	What would happen if you fell inside one, and what are they really?
20000	22960	First, we need to talk about space and time.
23600	28240	Space and time are the grand stage where the play of the universe unfolds.
29200	34880	But space isn't a fixed stage, and time doesn't tick the same for everyone everywhere.
35440	37200	In short, they're relative.
38080	43120	Matter bends space, and bent space tells matter how to move.
43840	47760	Put some stars and planets on the stage, and it sacks underneath them.
48480	53360	That misshapen stage, with all its little warps and dips, gives us gravity.
54320	61120	Black holes do not just bend the stage, they're like trapdoors, places with so much mass
61120	65520	that the universe formed a no-go zone where the rules change.
66720	70880	Most black holes form when very massive stars die.
70880	74880	We explained this process in detail in our neutron star video.
75760	79840	All you need to know now is that in the final moments of really massive stars,
79840	83360	their insides implode at nearly a quarter of the speed of light.
84320	87360	This packs so much mass so close together,
87360	92160	creating something so dense that it sort of breaks the stage of the universe.
92880	97840	A black hole with ten times the mass of the sun would be barely 60 kilometers across.
98800	103120	If you look directly at a black hole, it looks like nothing.
103120	109040	The space under their control is blocked by an invisible, one-way border called the event horizon.
109920	113120	The event horizon forms a shell around a region of space
113120	116960	that once entered is shielded from the rest of the universe forever.
117840	123200	Because the black hole trapdoor deforms space so much, not even light can escape it.
123760	127360	And with nothing escaping to transfer information from the inside,
127360	129520	it's impossible to tell what it really looks like.
130560	133920	We can still observe black holes because of their effect on matter.
134480	138720	Things can orbit black holes just as they can orbit the sun or a planet.
139440	143680	Many black holes have disks of matter orbiting outside the event horizon.
144400	146800	This matter can become incredibly hot,
146800	150720	as close orbits can speed this matter up to half the speed of light,
150720	156080	and tiny amounts of friction and collisions between particles heat them to a billion degrees,
156080	160640	making the space around these black holes ironically incredibly bright.
161600	165760	What would happen if you were to try to get close or even inside a black hole?
166400	170080	First of all, you'd see the strangest funhouse mirror in the universe.
171120	173760	Matter isn't the only thing orbiting a black hole,
173760	177200	gravity is so strong near them that light can orbit too.
178000	181920	If you hover just outside the event horizon, at the photon sphere,
181920	184720	in any direction, you just see yourself.
185760	188160	Straight ahead would be the back of your own head,
188160	191360	as light from your back travels around the black hole to your eyes.
192080	195040	Gravity also alters the passage of time itself.
195600	198320	The stronger the gravity, the slower time passes.
198960	201680	While you watch the universe above you speed up,
201680	204240	those far away will watch you in slow motion.
205120	207520	If you chose to fly away from the black hole,
207520	211120	you might find that eons have passed for the rest of the universe,
211120	216400	a freakish one-way time travel trip to the future where your loved ones are long dead.
217600	220640	But getting close to a black hole can be incredibly dangerous.
221200	224000	A painful death by spaghettification awaits you.
225040	228000	Because your feet are closer to the black hole than your head,
228000	231440	they feel a stronger pull of gravity, enough to pull you apart.
232320	235680	As you descend, it gets worse, the pulling gets stronger,
235680	238320	your body squeezed thinner and straighter,
238320	241360	until you've been reduced to a thin stream of hot plasma,
241360	244320	gobbled up in one final slurp, never to be seen again.
245040	248000	Spaghettification is only a risk with smaller black holes,
248000	250080	since they have much smaller radii.
250080	254320	If you go to the center of a galaxy and find a supermassive black hole,
254320	257280	you might be able to experience crossing the event horizon.
258000	259920	As you approach the event horizon,
259920	264560	a distant observer would think they never saw you enter it, seeing you stop and fade.
265360	270240	The last light you emit, trickling up and out, away from the event horizon.
270800	275040	Meanwhile, from your perspective, the void of the black hole rises up to meet you,
275040	277360	as light from fewer directions can reach you.
278160	282880	The blackness envelops you until your only view of the universe you left
282960	284400	is a tiny spot of light.
285120	289760	Here, inside the event horizon, space and time are so horribly broken,
289760	294080	that real time travel is possible, so it's probably a good thing that nothing gets out.
