start	end	text
0	8280	So we got a full house today, we had to make room for you and everything.
8280	9280	I'm blocking the cool side.
9280	10280	I feel so bad.
10280	11280	I had to give up my comfy chair.
11280	14160	You had to give up the comfy chairs for you.
14160	15160	Sorry.
15160	25480	The three of us have been, for the last couple weeks, living in the mind of a person that
25480	26480	doesn't exist.
26480	27480	Yes, but we've named her.
27480	34960	Her name is Sarah Ellison, thanks to a random Facebook person who came up with that.
34960	35960	We thought it was funny.
35960	36960	Yeah.
36960	42180	They said Sarah Ellison, we added the N. Yeah, so slightly modified, but we decided that
42180	47160	she was a Midwestern housewife and mom who had never left her hometown of possibly Dayton,
47160	48160	Ohio.
48160	51040	We made up a Christian denomination for her.
51040	52480	She has a religion.
52480	53480	She's a Reform Anabaptist.
53480	54480	No, and a Protestant.
54480	55480	Yeah, she's a Reform Anaprotestant.
55480	56480	Huh.
56480	57480	No, I wasn't there for this comic.
57480	58480	No, I wasn't.
58480	59480	This is new information for me.
59480	60480	Too busy writing.
60480	70600	I think the most interesting thing about writing from this author's point of view is what does
70600	72400	she think is romantic?
72400	73400	Yeah.
73400	76920	And writing these awful characters being awful people to each other.
76920	84800	The romantic leads are Lego brick and are sexy Cthulhu, so he's domineering and overprotective
84800	90520	and to her that's sexy because that means he loves her and she is wildly insecure and
90520	92480	embarrassed of everything she does.
92480	94040	It's been painfully awkward writing.
94040	95040	Yeah.
95040	101760	Just to have her be feeling these awful feelings like fear and pain and insecurity and shame.
101760	102760	Embarrassment.
102760	103760	Shame.
103760	104760	Shame's boring.
104800	107000	And romanticize and finding it to be sexy.
107000	108760	Just like Fifty Shades.
108760	112760	Not bad, but just awkward is like your, it's the Lovecraft element.
112760	119760	It's like I'd be writing like, I am the great one and that is why I cannot go out with you.
119760	122760	That's my favorite line in the whole thing so far.
122760	125760	I cannot be your boyfriend.
125760	130960	I've just been wondering how many more times I can have Lego brick think, oh god, we're
130960	132440	just ants to you, aren't we?
132440	133440	I'm not worthy.
133440	134440	Oh god.
135120	136400	Are you even paying any attention to me?
136400	138000	We are just ants to you.
138000	146240	I think at the end of the day, it's still a better book than most YA, kind of unintentionally
146240	147240	so.
147240	150800	It's turned out really good and our ghostwriters are five children.
150800	153440	Yeah, Sarah Ellenson's five children.
153440	155440	Yes, Sarah Ellenson has five children.
155440	156440	Allison Ellenson.
156440	161720	Allison Ellenson, Marianne Ellenson, Matt A and Matt B. Why does she have two children
161720	162720	named Matt?
162720	163720	Who knows?
164000	165000	It's an Anaprotestant thing.
165000	166000	Josh Ellenson.
166000	168000	Yes, these are Sarah Ellenson's five children.
168000	171000	It's an Anaprotestant tradition to have two children named the same name.
171000	173000	Matt A and Matt B.
174000	180000	So let's talk a little bit about the process of writing a YA romance novel with eight people.
180000	181000	Eight people.
181000	186800	First we divided it up amongst ourselves and we gave each of our ghostwriters two or three
186800	192680	smaller sections to write and then sort of split the rest amongst ourselves and we had
192680	195680	our outline in Google Docs, color coded it.
195680	199560	Oh yeah, which kind of turned out to be a mistake because it's really hard to track
199560	200560	changes.
200560	202080	It was a rainbow cornucopia.
202080	206680	So basically the way we did it in a sort of efficient manner was with technology, with
206680	214840	the wonder and the glory that is Google, basically we had one master document which was where
214840	219320	the outline is and where everyone could share ideas and keep everything straight, what is
219320	223560	the class schedule for Lego Brick and all her friends, who are the teachers, what does
223560	228960	her house look like, what are the settings for happening, character outlines.
228960	233080	And then everybody had their each individual doc which only they could edit but everyone
233080	234640	else could read and leave comments on.
234640	238200	So we wrote the first draft of a book in two weeks, we were not done by any means.
238200	240720	It's pretty solid though and some really good stuff.
240720	244800	Still a better love story than Twilight, as the cliche goes.
244800	251240	So in regards to writing this, I gotta say, writing this romance between Lego Brick and
251240	255880	Sexy Cthulhu was painful in a way.
255880	259320	Sometimes the ridiculousness of it would sort of keep it going because it was like, this
259320	263480	is so ridiculous, I have to keep writing it, and then other times it was just so painful
263480	268080	because it's such a painfully bad relationship.
268080	273840	It's embarrassing to be part of, I mean I was writing like this for half the time that
273840	274840	I wrote.
274840	279160	I think one thing that was really fun about actually outlining it was when we were talking
279160	284080	about how our author was writing about all these locations she'd never been to, like
284080	287040	our location of Portsmouth, Rhode Island, and we have a little-
287040	288040	Which is where it takes place.
288040	291360	Yeah, like we have a little plot cul-de-sac where they go to New York City.
291360	295520	We decided our author would get all her information about New York City from Home Alone 2.
295520	300520	Yeah, it's all like, her entire perception of New York City is from Home Alone 2.
300520	302400	And so there's- She gets everything wrong.
302400	304840	There's prostitutes everywhere, the plaza is still a hotel.
304840	308160	They can walk everywhere even if it's like 13 miles apart.
308160	312960	They take a carriage ride, like the World Trade Center's still there.
312960	317720	We didn't go that far, but- Portsmouth, Rhode Island, where our story
317720	318720	takes place.
318720	319720	None of us have ever been there.
319720	322920	We purposefully did not do any research because we wanted to get it wrong.
322920	325920	So we're just making up stuff that's there, and then there's this beach over here.
325920	330880	That really hurt me to do, like to not be- They have a bonfire on the beach, which I
330920	334240	I know, like I've never been there, and I know that's like a no bueno.
334240	335240	Yeah, yeah.
335240	338440	It hurts my soul thinking about how much I have not looked up with Portsmouth.
338440	339440	I thought it was fun.
339440	342280	I was like, this is great, all the not research I get.
342280	343280	This is lazy writing.
343280	348680	The other funnest part was going through it and having him do awful things to her.
