start	end	text
0	10000	Hidden in the microverse all around you, there's a merciless war being fought by the true rulers of this planet, microorganisms.
10000	17000	Amoebae, protists, bacteria, archaea, and fungi compete for resources and space.
17000	22000	And then there are the strange horrors that are viruses, hunting everyone else.
23000	30000	Not even alive, they are the tiniest, most abundant and deadliest beings on Earth, killing trillions every day.
30000	35000	Not interested in resources, only in living things to take over.
35000	46000	Or so we thought. Turns out there are giant viruses that blur the line between life and death, and other viruses hunting them.
53000	63000	Considerably smaller than your cells or even bacteria, viruses are nothing but a hull, a tiny bit of genetic material and a few proteins.
63000	68000	No metabolism, no way to propel themselves, no will or ambition.
68000	74000	They float around aimlessly and hope to stumble upon a victim to infect and take over.
74000	80000	Viruses are so simple that we're not sure if they should count as living things or not.
80000	88000	Some scientists argue viruses are alive, others think that the cells they infect are the actual living viruses.
88000	95000	Hybrid organisms called viral cells, and the viral particles are more like seeds or spores.
95000	99000	And many others think viruses are just dead material.
99000	107000	The origin of viruses is a mystery because how can something that needs victims to make more of itself emerge in the first place?
107000	119000	There are many ideas. Viruses may have been essential steps in the emergence of life, or maybe they started out as escaped DNA from cells that became really good at making copies of themselves.
119000	125000	Maybe they are the descendants of truly lazy parasites that let others do all the work for them.
125000	133000	The current thinking is that viruses probably emerged multiple times from different origins, but we simply don't know for sure yet.
134000	140000	Whatever the truth is, viruses are the most successful beings on this planet.
140000	145000	There's an estimated 10,000 billion billion billion viruses on Earth.
145000	153000	If we put them all next to each other, they would stretch for 100 million light years, 500 Milky Way galaxies wide.
153000	163000	Very recently, viruses became even weirder when scientists found a completely new type, giant viruses nicknamed gyrus.
163000	169000	Not only did it break all sorts of records, but questioned many assumptions we had about their nature.
169000	178000	Gyruses even come with their own parasites, virophages, viruses that hunt other viruses, which seemingly makes no sense at all.
178000	185000	And since we identified the first one in 2003, it seems like these giants are everywhere we look.
185000	191000	In the oceans, in water towers, in the guts of pigs, and the mouths of humans.
191000	193000	And they're even weirder than we thought.
193000	201000	Gyruses look funny, like hairy geometric forms or mini pickles, much larger than all viruses we knew before,
201000	205000	which explains how they could hide in plain sight for centuries.
205000	210000	Scientists saw them under their microscopes and just thought they had to be bacteria.
210000	214000	It's like suddenly discovering there are elephant-sized ducks everywhere.
214000	220000	Most gyruses we've found so far hunt amoebae and other single-celled beings.
220000	226000	When they find a victim, they connect with it and use its natural processes to enter the cell.
226000	232000	Like all viruses, their goal is to misappropriate the victim's infrastructure and procreate.
232000	239000	Imagine a mouse crawling into your mouth and using your guts and bones and fat tissue to build a mouse factory.
239000	246000	The gyrus unloads its attack proteins and genetic material and rearranges the cell from the inside.
246000	252000	Its structural elements, protein production machinery, and large amounts of mitochondria for energy
252000	256000	are changed to become an actual factory called viral plasm.
256000	262000	Some gyruses even construct a membrane to shield them from the cell's antiviral defenses.
262000	270000	Once finished, the viral plasm begins to assemble new gyruses, using the victim up from the inside until it's filled up.
270000	278000	Finally, the invader usually orders the cell to self-destruct and releases new gyruses to look for new prey.
278000	284000	But what makes gyruses special is not their modus operandi or their size even,
284000	288000	it's that they are much more complex than thought possible for a virus.
288000	295000	Your cells have around 20,000 genes. A typical bacterium has a few thousand genes.
295000	300000	The coronavirus has around 15, HIV or the flu around 10.
300000	307000	The number of genes alone is certainly not everything. The tomato, for example, has 35,000 genes.
307000	313000	But generally, we think of life as a complex system, so below a certain complexity level,
313000	317000	something may be closer to dead material rather than a living organism.
317000	325000	But gyruses can have hundreds or even thousands of genes, blurring the line between living and dead things.
325000	330000	And it's not just the numbers that are special, but also what these genes do.
330000	334000	We used to think of viral genes as the simplest of instructions,
334000	339000	just enough to overcome the defense of their victims and make new viruses.
339000	344000	But many gyrus genes are completely unique, basically mystery genes.
