start	end	text
0	3000	Is there a border we will never cross?
3000	7000	Are there places we will never reach, no matter how hard we try?
7000	10000	It turns out, there are.
10000	17000	Even with sci-fi technology, we are trapped in a limited pocket of the universe and the finite stuff within it.
17000	22000	How much universe is there for us, and how far can we go?
31000	35000	If you look at the night sky, you might assume it will be there forever.
35000	39000	Stars are born and die again in a cycle that feels endless.
39000	41000	But it's not.
41000	43000	Take the Milky Way.
43000	50000	Up to 200,000 light years in diameter, containing some 100 to 400 billion stars.
50000	53000	How many stars do you think are born here each year?
53000	56000	Thousands? Millions?
56000	59000	The answer is around three.
59000	61000	Three new stars per year.
61000	67000	95% of all the stars that will ever exist in the universe have already been born,
67000	71000	and we live at the tail end of the age of star formation.
71000	75000	We are at the beginning of the end of the universe as we know it.
75000	79000	The formation of new stars will continue to slow down.
79000	81000	But there's more.
81000	85000	It turns out that the universe is rushing away from us.
85000	87000	The Milky Way is not alone.
87000	91000	Together with the Andromeda Galaxy and more than 50 dwarf galaxies,
91000	97000	it forms the Local Group, a region of space about 10 million light years in diameter.
97000	99000	Our galactic neighborhood.
99000	104000	Hundreds of galaxy groups like the Local Group make up the Laniakea Supercluster,
104000	108000	which itself is only one of a myriad of superclusters.
108000	115000	In total, there are around 2 trillion galaxies that make up the current observable universe.
115000	118000	Unfortunately, even if we could travel at light speed,
118000	124000	around 94% of the galaxies we can see are already unreachable for us forever.
124000	127000	Let this number sink in for a moment.
127000	130000	The simple fact that there's a limit for us
130000	136000	and that there is so much universe that a human will never be able to touch is kind of frightening.
136000	140000	Why are all of these galaxies out of reach already?
140000	145000	Well, it all has to do with why there are galaxies in the first place, the Big Bang.
145000	148000	We're simplifying here, but in a nutshell,
148000	152000	about 10 to the power of minus 36 seconds after the Big Bang,
152000	155000	the young universe was a very small bubble of energy.
155000	157000	It wasn't completely uniform, though.
157000	163000	Some parts of it were a tiny, tiny bit denser than others, which had massive consequences.
163000	168000	In a process called cosmic inflation, the observable universe expanded rapidly,
168000	173000	from the size of a marble to trillions of kilometers in a trillionth of a second.
173000	177000	That was so fast that all those tiny differences in density
177000	182000	were stretched from subatomic distances into galactic distances,
182000	187000	which is why the whole universe consists of more and less dense regions,
187000	192000	pockets of the universe filled with a bit more stuff than the space around them.
192000	198000	After that short but powerful inflation ended, gravity began trying to pull everything back together.
198000	201000	Inside the denser pockets, gravity emerged victorious,
