start	end	text
0	6180	You know, recently on the internet, I've seen a lot of people complaining about something
6180	10300	called cultural marxism.
10300	12740	From the sounds of things, it's a really big deal.
12740	14780	I have some trouble understanding what they mean, though.
14780	19220	When I look the phrase up on Wikipedia, it redirects to a subheading in an article about
19220	24620	the Frankfurt School and calls it a conspiracy theory about Marxists trying to destroy Western
24620	25620	culture.
25620	28260	But maybe we shouldn't trust Wikipedia.
28260	33740	I mean, it's an online encyclopedia that anyone can edit, and we can't trust anyone.
33740	37260	Some of them might be cultural Marxists trying to deny their conspiracy.
37260	42540	Let's take to YouTube.com to discover what's really going on.
42540	48620	Of course, there is always the slight possibility that the internet is full of crazy people,
48620	53980	and I recorded this video at the end of the rest of the stuff that I'm about to show
53980	58020	you, so I actually know, yeah, that is actually the case.
58060	61140	But regardless, maybe we can have some fun and learn something anyway.
61140	66100	So, grab yourself a mug of your favourite substance, unlock all the cells in your high-risk
66100	68900	mind prison, and have yourself a laugh riot.
68900	69900	Ha ha!
69900	70900	Ha ha!
70900	71900	Ha ha!
71900	72900	Ha ha!
72900	73900	Ha ha!
73900	74900	Ha ha!
74900	75900	Ha ha!
75900	77700	Okay, here's our first video, and that's a really unfortunate first frame.
77700	80300	I'd better hit play before I prejudge him.
80300	82500	What is a cultural Marxist?
82500	88020	Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha
88020	90420	That's something I do for a joke!
90420	91420	That's something I did!
91420	92420	I did that!
92420	93420	In a video!
93420	94420	Oh my god!
94420	95420	Is this a parody?
95420	96420	Oh, it's not.
96420	97420	He means it.
97420	98420	Oh, no, this is real.
98420	99420	Rocking Mr. E.
99420	112420	Marx is cited as one of the major founders of the social sciences, and as such, he's
112420	113420	a Marxist.
113420	129980	Wait, so feminism, gender studies, and post-modernism are all Marxist too?
129980	133100	Everything this guy doesn't like, agree with, or understand is all manufactured by
133100	134100	one guy.
134100	135100	How convenient!
135100	140380	There's still people out there that believe in Western values, and the entire aim of cultural
140380	145740	Marxism is to soften this up enough to transform the culture from the inside.
145740	150680	So it's essential that the opposition is either ridiculed or discredited.
150680	157580	So in other words, criticising things has made them change.
157580	162300	To the cultural Marxist, anyone who believes that human beings are different, or that these
162300	167900	differences are not always associated with social constructs, is a bigot, and so will
167900	183140	very quickly be vindictively labelled a racist, sexist, rapapologist, or any other term that
183140	185980	aligns with PC shaming language.
185980	190580	No, but political correctness upsets me, so please stop.
190580	194180	People are trying to shame me into not saying things that sound racist.
194180	199220	The difference between liberalism and Marxism is very clear given that cultural Marxists
199220	202620	are against free speech and anti-free market.
202620	213300	But wait a second, Rocking Mr. E has contradicted himself in the span of about 30 seconds, because
213300	217500	firstly he talks about how people will call you a bunch of names if you say something
217500	222140	they don't like, and then he says they're anti-free speech, but the problem is criticising
222140	227940	someone for something they've said isn't trying to take away their free speech.
227940	230220	That is free speech.
230220	232200	Criticism is free speech.
232200	238180	The instant anyone stops defending their argument and starts complaining about their right to
238180	241020	have it, something's gone horribly wrong.
241020	243180	I just want to point that out.
243180	246780	There's a bird chirping outside and it's going to ruin all the audio for this section, but
246780	250380	I'm going to leave it in anyway, because I just don't give a shit.
255340	256340	Stop it!
256340	257340	What's that?
257340	258340	You're criticising what I'm saying?
258340	265140	Well, you must be trying to take away my freedom of speech.
265140	267380	Yeah, that's what it is.
267380	269620	Ah, maybe I'm looking in the wrong place.
269620	273460	Let's check out what this guy who modestly calls himself the Golden One has to say.
274460	280580	I can't tell if half of these are parodies anymore.
280580	283620	Is this all an elaborate joke at my expense?
283620	288420	So for me, I never went with the mindset that I will get a fucking medal either way no matter
288420	294180	what I do, because for me, I just wanted to win, like, but a lot of other guys, the same
294180	298900	betas who are now complaining about this and that, they were the ones who like, oh, I did
298900	304980	my best, I got a medal, and when you go with that mindset, with that cultural Marxist mindset
304980	309980	that everyone is so fucking entitled, keep that word on your mind, true friends, entitled,
309980	314660	that you're entitled to get the exact fucking same thing as the winner, the guy who's trained
314660	319100	his fucking ass off and, you know, competed the hardest, struggled the hardest, went the
319100	323980	hardest, when you go with that mindset, and hey-ho, both guys are in their 20s, going
324860	330900	He trails off into talking about a completely different topic here, but I'm pretty sure
330900	335420	what he's talking about, at least in this part, is that cultural Marxists are the sort
335420	341020	of people who take part in the same competitions as quote-unquote normal people, and then at
341020	344980	the end demand the same prize as the people who win.
345980	348500	Wow, these cultural Marxists sound like total dicks.
348500	350660	That's not what Marxism is about.
350660	355340	Marx wrote about only asking for a smaller, lesser prize, made of silver or bronze, not
355340	356540	the same as the winner.
356540	357740	That's barbaric!
358220	362260	The Golden One looks like someone in control of himself, although granted, he doesn't
362260	365620	seem to know how to button a shirt and needs to hang a Swedish flag up to make sure he
365620	369620	remembers what country he's in, but otherwise he seems pretty compass-mentis.
369620	371540	Isn't winning its own reward?
371540	374540	Why is he so afraid of having his prizes devalued?
375420	380620	The Golden One protects his country by filming himself standing against scenic backgrounds,
380620	385740	lifting weights set to power metal, and ranting about homosexual propaganda.
385740	392860	So my official stance is like, the gay pride community, gay propaganda, no, Putin is absolutely
392860	394540	right, that has nothing to do with it.
394540	397340	I don't know, man, I think you should stay away from the carbs.
397340	399820	I don't know, man, I think you should stay away from the carbs.
399820	400860	Ha ha ha ha!
402940	406220	Okay, in my opinion, that's the funniest joke in this video, it's downhill from here.
406220	409180	Ugh, why can't gay people just be normal?
409180	411580	Why do they have to have pride in who they are?
411580	415980	Being proud of yourself is disgusting, which is why I am.
415980	420460	So are the cultural Marxists turning people gay with gay propaganda and gay pride?
420460	423660	Or are the gays an unrelated social parasite?
423660	429420	I don't think he approves of the gay, the whole gay community being hijacked by extreme
429420	436140	leftist betas who are trying to use that, use asexuality as a sledgehammer against the
436140	436700	family.
436700	437200	What?
438060	439900	But how did he know?
441020	442540	How, who told him?
442540	445020	Oh, I'll get you yet, the family!
445020	448380	Especially you, Kevin, you smug little bastard!
448380	451820	This guy is far too close to the truth, so I'm obviously going to have to move on to
451820	452940	another video.
452940	453660	How about this one?
455980	457020	Hey, folks.
457020	460380	This video is by my good friend Jimmy Skullman, or whatever his name is.
460380	461900	Uh, oh yeah, that's his name!
461900	466540	He's Davis Aruni, at least according to his fucking website!
467180	472700	Okay, this video is called Corruption and Cultural Marxists, but it starts off as a
472700	475260	rant about the inaccuracy of Star Trek.
475260	480540	But the trite morality plays that you find on Saturday morning cartoons in Star Trek,
480540	482060	just, they never run true.
482940	483660	For me.
483660	487580	It just, it's not been, I don't buy it.
487580	490540	My goodness, Star Trek's plot is unbelievable.
490540	493660	It's like some kind of fiction show.
494460	499500	You know, you can say a lot of things about Davis, but he's definitely gotten more honest
499500	501260	about the content of his videos over time.
501900	505660	For a guy who doesn't think Star Trek is relevant to anything or realistic, he sure
505660	508380	talks about it a lot and hasn't moved on in about three years.
508380	512220	But the feudal lords.
513820	518220	The feudal lords, just read any fantasy for this, there's always been...
518220	520620	Of course!
523900	528540	That's why he didn't want to say that Star Trek was just fiction, so it was obviously
528540	529020	fake.
529020	535740	Because he later cites fucking, fucking storybooks as proof of how the world should be!
538380	548540	I'm going to go back and watch the rest of that, I missed it.
549340	552940	Is that a firing range target full of BB gun holes?
553820	557180	But my god, Davis, your aim is terrible!
557980	564220	Rome back then, you had, you had responsible citizens that were slave owners, but they
564220	566300	treated their slaves fairly well for the most part.
566780	572460	Um, quite frankly, life was difficult back then, so, gotta roll the dice.
572460	577740	Allow me to begin my video about how I think society should be by defending slavery.
578540	582060	That's certainly the most interesting justification of slavery I've ever seen.
582060	585340	Though I have no idea what it has to do with cultural Marxism, considering Ancient Rome
585340	588140	was around thousands of years before Marx was born.
588140	592300	Three minutes in, and all the guys talked about is how slavery can be great, guys, and
592300	593420	Star Trek.
593420	595180	This guy has his priorities straight.
595260	598220	He talks briefly about how society was just fine in the 50s.
598220	599740	Productive people were in control.
601020	607820	Business owners, property holders, wealthy people that invested in their businesses were
607820	608380	in control.
609100	613900	And all the people without any control, the working schlubs, they were treated well.
