start	end	text
0	8480	When, last we left our heroes, Frodo fell down a bunch, Gimli was short and it was funny,
8480	11240	and Andy Serkis got snobbed an Oscar nod.
11240	12240	Beliah!
12240	13240	I'm the thief!
13240	14240	It's mine!
14240	15240	I won it!
15240	16240	It was me!
16240	17880	Uh, wait, okay, hold back.
17880	20120	Metatextuality makes things even more complicated.
20120	21120	And you know what?
21120	25920	Regarding these movies, we could go on for hours and hours and years about all of their
25920	30520	influences and all of the outcomes, and there's a lot to go through.
30520	36760	But Return of the King, it's really long.
36760	43840	And when we're talking about market, the length of the film is pretty relevant, so
43840	46080	I'm going to pick up where I left off.
46080	49900	Last week, we talked about The Lord of the Rings and its impact on genre, but that wasn't
49900	50900	its only impact.
50900	54480	Before Lord of the Rings, it was pretty unheard of that you would film three gigantically
54480	58800	budgeted movies to be staggered over three years at the same time.
58800	64560	Now, with the right marketing strategy and the knowledge that it's a pre-existing property,
64560	66560	it's kind of a thing.
66560	70440	Lord of the Rings was unique in that they were all shot together from the start, which
70440	71800	tends not to be the case.
71800	75360	They usually wait till the franchise gets off the ground and then film two or three
75360	76360	at the same time.
76360	80040	It's odd to think that we live in a world now where sequels, especially two beloved
80040	83440	fantasy adaptations, are guaranteed to make more money.
83480	88480	That was seldom the case before, and they're all so longer in that recognizing a brand
88480	93480	to a property you're familiar with is more important in franchising than anything, really.
93480	97340	Obviously there are two stars colliding in this story, it wasn't just Lord of the Rings,
97340	102720	but the key here to these adapted franchises is the recognizability to the consumer.
102720	109480	These three movies, especially Return of the King, normalized the three-hour movie.
109480	112660	I'm the king of the world!
112660	117340	Before this trilogy, three-hour movies were the exception, not the rule.
117340	121700	Then this incredibly long monstrosity comes along, and three and a half hours, Return
121700	125580	of the King was the only one of the three movies to be the top-grossing film of its
125580	126580	year.
126580	128020	The other two only came in second.
128020	129020	And why have long movies?
129020	133460	After all, a really long movie reduces the number of showtimes you can cram in in any
133460	135340	given day.
135340	140900	Then again, a really long movie also drives out any incentive or time to see the competition.
142900	143900	Just sayin'.
143900	147220	All right, so we've got six hours of movie behind us and a whole bunch of plot threads
147220	151500	to wrap up in this, so the longest and the most peopled of the three movies.
151500	153540	Let's see where it takes us.
153540	159300	Return of the King is the end of the trilogy and all the stuff gets wrapped up, and some
159300	160300	doesn't.
160300	164460	It is a much more faithful adaptation than The Two Towers, but long as it is, a lot of
164460	167660	threads just get dropped utterly in the theatrical cut.
167660	171620	Like Eowyn's relationship to Aragorn, we haven't talked much about her yet, but she's coming.
171620	173460	She dumps her, and then that's that.
173460	176460	It is but a shadow on a throne that you love.
180460	182700	I cannot give you what you seek.
182700	188020	They introduce Gothmog, the big bad elephantiasis orc who ostensibly is in charge.
188020	193220	I don't like him, but he only gets an ending in the extended cut.
193220	196820	The extended cut of Return of the King is really, really long.
196820	198380	It's creeping up on five hours.
198380	199780	But I mean, it's good.
199780	201060	It's got a lot of good stuff in it.
201060	206860	It's probably just best to look at it like a miniseries, rather than a really, really
206860	208420	long movie.
208420	211380	Most of what got cut was minor character stuff.
211380	214420	Faramir's best stuff is all in Return of the King, and a lot of that gets relegated to
214420	215420	the extended cut.
215420	217820	There's a scene between Faramir and Pippin that I really like.
217820	221260	I didn't think they would find any livery that would fit me.
221260	223980	Ones belong to a young boy of the city.
223980	230100	Very foolish one, who wasted many hours slaying dragons instead of attending to his studies.
231100	234540	It also makes his later attachment to Faramir make more sense.
234540	237460	Like half of Eowyn's scenes get pushed into the extended cut.
237460	239020	Again, we'll get to her in a minute.
239020	241020	Oh, but Saruman.
241020	242940	Sorry, dude.
242940	247700	Saruman in the theatrical is just like, whoop, he's out of the movie.
247700	248700	Bye!
248700	252500	But there is a wizard to manage here.
252500	254580	Lock to your star.
254580	256500	And there Saruman must remain.
256900	261620	Originally this was not the case, and Saruman was going to have, you know, an ending.
261620	264540	But we only see that in the extended cut.
264540	269900	So I don't blame Christopher Lee for being pissed about his treatment in the theatrical.
269900	274700	But on a somewhat related note, Christopher Lee is kind of a badass.
274700	279060	Did you know this guy was a secret agent in World War II?
279060	285540	His mother was a Contessa, 6 foot 5, still doing action scenes in his 80s and 90s, speaks
285580	289420	a bunch of languages fluently, and was the only member of the cast and crew to actually
289420	293980	meet Tolkien, and I'm pretty sure is also like a literal vampire, and that's how he
293980	294980	stays young.
294980	299460	Yes, I know you wanted to play Gandalf, Chris, but damn, you really are perfect in this role.
299460	303740	We must join with him, Condon.
303740	309140	A part of that decision was because Christopher Lee was too old to play Gandalf, while Ian
309140	312020	McKellen was a spry 60.
