start	end	text
0	20180	Okay, enough of that.
20180	22340	This is not going to be a cinematic vlog here.
22340	27340	I'm just showing you what I've been up to lately, and right now I need to get from London
27340	30820	to Las Vegas and back again in 72 hours.
30820	35180	This is guaranteed to be a jet lag disaster, but I have a plan.
35180	42740	My body is going to Vegas, but my sleep cycle is going to stay in London on GMT, gray master
42740	43740	time.
43740	47100	I'm changing continents, but not changing time zones.
47100	51580	I think this is a great idea, everyone I know thinks this is ridiculous, but I'm going to
51580	52580	give it a shot.
52580	69080	Let's go.
69080	71260	What the heck is that?
71260	76340	Planes wander around on the runway for a long time, so you always have to check and see
76340	77980	when is it going to be real.
77980	78980	It's real.
78980	83140	Okay, this is Future Gray here, editing this video, and who obviously survived the flight.
83140	87160	I'm not normally worried about the actual plane, this is not where my travel anxieties
87160	90940	come from, but look at the wing of this plane as it takes off.
90940	94380	It really bends quite a lot from the original position.
94380	98900	Now I have flown a bunch, I don't remember ever seeing this kind of thing before, and
98900	101660	I found it extremely concerning.
101660	105700	Normally this is the exact moment where my travel anxieties end, and once the plane is
105700	110700	in the air I can just sit back and read or work or whatever and just feel like I have
110700	115660	a bunch of time on my own, but I couldn't help but keep looking at this wing and how
115660	116660	much it bent.
116660	117660	Is this normal?
117660	118660	It doesn't seem normal.
118660	121820	Anyway, back to Past Gray, who's actually on the plane.
121820	125380	So the very vlog that I hope you're watching right now is something I'm thinking of trying
125380	130420	to do on this trip as like an additional thing, but I gotta tell you, this wing outside the
130420	133860	plane is extremely concerning, like it's not just me, right?
133860	134860	It's really bent.
135020	138540	Okay, I've been working on the vlog for a little while, but if this plan is going to
138540	143420	work I need to get to sleep because there's only six and a half hours of flight time remaining.
143420	147940	It's noon o'clock in Las Vegas and eight o'clock in London, which is a little early, but I've
147940	150220	brought sleeping pills of unconsciousness.
150220	153340	They're blue, as all such pills are legally required to be.
164940	166940	Oh god, it's really early.
175940	177940	Alright, I've gotta get up.
177940	179940	I'll make up some sleep at the hotel.
195860	197860	Traveling into the U.S. sucks.
197860	199860	This is where I protect my phone.
199860	201860	This is where I protect myself.
215860	217860	Vegas, baby.
