start	end	text
0	12640	oh hey hey dude hey can you give me a hand I signed up to playtest the new NX
12640	17400	console and I can't find any way out of here what are you doing with that
17400	30440	control oh fuck what the fuck what the fuck is Nintendo switch yeah yeah try
30440	34400	that won't get button over by the box just is that controller made of
34400	40400	peripherals what oh yeah it's a great idea take me to a game stop once there's
40400	47800	someone who can help there I bet why did you stop what does that oh Jesus
47800	52680	Christ Nintendo switch
52680	54680	Oh
68200	78040	wake up hey guy wake up wake up stop him take the control
78780	85000	ah cleo nintendo sweep
92040	100420	person oh no nintendo switch
109000	112600	why would you bring two annexes to a basketball court
112600	119560	that's just asking for something to get broken okay fine i take you back
119560	125880	nintendo switch not even death will come to me i come back
125880	129160	every time but i i remember everything listen
129160	132680	there's a haunted mirror at nintendo headquarters you need to
132680	136840	oh please don't tell me this has amiibo support
138040	141080	jesus christ
144040	155080	nintendo fucking switch god damn it
155080	167960	why are all these people here what are you
167960	171560	fucking freaks doing what do you want with me
171560	174680	oh jesus christ there's a fucking kid in here
174680	178360	kid you seem all right do you know do you know the way out
178360	186360	what are you doing she's coming to paint
202360	206440	did you mention that you could play skyrim on nintendo adventure games
206440	211720	on the go skyrim okay that
