start	end	text
0	5920	Hello America. It's time to wake up. I'm afraid we don't have much time. The new bee order is coming.
9200	12560	For thousands of years we've been ruled by this
12560	16960	matriarchal insectoid monarchy. The ancient Egyptians knew about them,
16960	20720	then the Jews knew about them. Hey, hey, Israel is called.
20720	24560	The land of milk and honey, is it not? And you can't have honey without bees.
24560	36480	The Jewish hexagram itself is a honeycomb symbol. The hexagon in the center is an homage to the true
36480	41600	queen of Israel. The hexagon has always been the key to sacred geometry, you see. It's the
41600	47040	basic unit of honeycombs, it's the basic unit of organic chemistry, and it's the basic unit of
47040	56800	reality. The bee masons and the Illuminati today are drones of the queen bee. They both use bee
56800	65280	symbolism and they both know the power of the sacred hexagon. Now more than ever the bees are
65280	70320	in complete control, sickening that this goes on right before our eyes and people don't even
70320	77600	realize it. Barack, Biden, Bush, Blair, Brown, Bush 1, Bin Laden, they've all got bees in their names,
77600	83520	every single one. Could it be more obvious? But it may be too late. What can we do? The world
83520	89520	is full of good little worker bees mindlessly earning their honey, and they don't stop for
89520	93920	a minute to think about who's really in control. And now time is running out.
94560	102480	The Mayans knew something would happen in 2012, Nostradamus knew, Einstein himself said that
102480	110240	mankind would go extinct four years after the bees vanished, and in 2008 the bees started to disappear.
111280	117680	What's four years after 2008? It's 2012. It's so obvious, I don't know why I didn't see it before.
117680	122720	It's not surprising really, after all the bees have infested and destroyed our society. They've
122720	128800	taken over with their coalition of Judeo-Masonic feminist abortionists in their new bee order.
128800	133440	They've taken away our religions. Honey is the only religion we have left. We've been reduced
133440	138480	to insects with nothing left to believe in. Mindless workers, products of their system.
142160	146800	They've made us believe that we should sacrifice our individual rights endowed by our creator
147360	153520	for the good of the hive. They tell us we're the sons of apes, that just makes it that much easier
153520	158720	for them to take away our god-given liberties. The mainstream media will try to distract us with
158720	164400	lies and mindless entertainment while we all become their drones. Don't take their venom shots,
164400	168320	don't drink their venom water, and don't breathe their venom chemtrails.
168880	172480	This is all a giant sting operation, you hear me? A sting operation!
176800	179520	A sting operation!
