start	end	text
0	10000	Let's continue to examine two more scientific unknowables of the very first verse in the Bible.
10000	14000	In the beginning, God created the heavens and the earth.
14000	15000	Just a second.
15000	21000	In the very first verse of the Bible, we find a remarkable piece of evidence of supernatural authorship.
21000	23000	I'll be there in a minute. Don't start without me.
23000	33000	In the beginning, time, God created the heavens, space, and the earth, matter.
33000	41000	The Bible speaks of the creation of time, space, and matter in the very first verse.
41000	46000	Oh, it's okay, it's only P.P. Simmons waffling on about time, space, and matter, so I didn't miss anything.
46000	51000	What he's saying is that the Bible mentions time, space, and matter in the first verse,
51000	56000	so this must be, in his own words, remarkable evidence of supernatural authorship,
56000	60000	because we now know that the universe is made of time, space, and matter,
60000	64000	and how could Bronze Age people possibly have known about these three things?
64000	68000	My question is, is the opening verse in the Bible unique?
68000	73000	Are there other holy books that also prophesied time, space, and matter in the opening verse
73000	76000	as evidence of supernatural authorship?
76000	78000	Why, yes.
78000	82000	In Cinderella, for example, a story about magic and fairies,
82000	87000	it says the wife of a rich man felt her end was drawing near. That's time.
87000	92000	She called her daughter to her bedside. Both the daughter and the bed are made of matter.
92000	95000	And the verse refers to heaven, which, of course, is space.
95000	99000	A remarkable piece of evidence of supernatural authorship.
99000	100000	That's right, P.P.
100000	104000	Here's another supernatural opening verse from a story called The Wicked Prince.
104000	108000	Look, time, space, and matter.
108000	110000	A remarkable piece of evidence.
110000	115000	Yes, Hans Christian Andersen is clearly a god, and these stories prove the supernatural.
115000	121000	Or maybe P.P. Simmons just doesn't get out much and doesn't read much outside the Bible.
121000	127000	But at least he can watch this video and see yet another example of supernatural authorship,
127000	129000	because in the very first verse we have time,
129000	130000	Just a second.
130000	131000	space,
131000	132000	I'll be there in a minute.
132000	133000	and matter.
134000	139000	Unfortunately, P.P. Simmons won't make the final ballot for this year's Golden Crocoduck,
139000	141000	because I have to void the nomination.
141000	146000	His belief that the Bible, or, if you like, fairy stories like Cinderella or The Wicked Prince,
146000	150000	are evidence of supernatural authorship is purely that, a belief.
150000	155000	And, of course, it's impossible to disprove that Hans Christian Andersen is a god.
155000	161000	Belief doesn't qualify because The Golden Crocoduck is about the misrepresentation of facts.
161000	166000	However, the next nominated video by YouTuber BT3701 does qualify.
166000	173000	He kindly provided a translation to this speech, in which Hitler apparently declared Darwinism the state religion.
178000	179000	Hold on a second.
179000	186000	Sorry to be a Nazi Party pooper, but I think your grasp of German might not be up to the job of translating the Führer.
186000	188000	Let's just run that again.
192000	199000	Now, even I can tell that this doesn't mean we're a socialist nation, therefore we accept Darwinism.
199000	206000	Perhaps German scholars can correct me, but I'd translate this as we won't lie and we won't cheat.
206000	209000	And when I Googled this, I found the source.
209000	215000	The footage comes from Hitler's 1933 proclamation to the German nation soon after becoming Chancellor.
