start	end	text
0	4240	Uh, our little intro bumper this week comes courtesy of Tone Rebellion.
4240	6240	Ahem.
6240	11920	In his house at R'lyeh, dead Cthulhu waits, dreaming of her.
16720	18720	So we're gonna do things a little bit different this week.
18720	22400	Uh, we'll get to the comments after we talk about the outlines.
22400	25760	Most of the comments are suggestions on name and that sort of thing.
26480	28480	So, uh, first things first.
29360	34400	Let's talk about what we've nailed down so far of the Outlaw Heads monstrosity.
35680	40080	Uh, well, the opening should definitely be of her dreaming a very literal dream.
40080	40640	Mm.
40640	43440	Um, that's gonna tell you exactly what's gonna come.
43440	44160	Um.
44160	49120	Our story proper starts in our little Innsmouth town.
49120	50640	Which is a university town.
50640	53600	Yeah, and literally everyone's parents work at the university.
53600	56320	And so the major employer of the surrounding five towns.
56320	60800	Lego, Brick, and Ethnic Third Wheel have been the best of friends for as long as they commit
60800	61440	and remember.
61440	64400	That's why she has no interest in him at all, because he's like a brother.
64400	65360	He's like a brother.
65360	70400	He inherits this family heirloom, which we later find out to be the Necronomicon, and
70400	75120	trying to impress her, he shows it to her, and she's like, well, let's fucking read it,
75120	75840	and they do.
75840	76400	Mm.
76400	80000	The next day, school starts.
80000	80560	Uh-huh.
80560	82960	And hottie McChestabs.
82960	84320	Yeah, shows up.
84320	85760	Well, not even, he doesn't even show up.
85760	89840	He's just like, he's looking at them across, like, the parking lot or something.
89840	90800	Yeah, he's just there.
90800	93520	And Ethnic Third Wheel is super threatened by him immediately.
94080	99760	So when's the point, um, that she starts having her, uh, her artistic endeavors that aren't
99760	101920	actually her ability, just force of habit?
101920	105040	I think, like, like, that night, like, after they read from it.
105040	108640	And she's, she like, maybe draws a picture of, like, this really hot guy.
108640	109140	Mm.
110160	112400	But there's a lot of monstrous stuff in the background.
112400	112900	Yeah.
113060	113860	Like, there's tentacles.
113860	115460	This is just, like, my dream.
115460	116980	Yeah, except for without the tentacles.
117540	121140	Yeah, like, she sees this really hot guy with, like, a mass of tentacles behind him, and
121140	126580	she's, like, horrified and turned on by this dream that, you know, I sleep drew.
126580	129620	Yeah, so then one day, they're, they're at, like, a pool party, because it's still hot.
129620	130820	Because it's still, you know.
130820	132980	She, she has terrible hydrophobia, by the way.
133860	134740	She hates water.
134740	138900	She, she'll even joke about, like, in a self-deprecating way that she can't even take a bath.
138900	143940	One day, we're at a pool party, and some guy, playfully being a jackass, like, pushes her in.
143940	148260	Yeah, one of her, like, pull her in with him, and be, like, dunking her, and, like,
148260	150820	threatening to, like, untie her bathing suit or something.
150820	151320	Like, super.
151320	152900	No, I don't think it should be that, that threatening.
152900	154180	I think it should be, like, innocent.
154180	154680	Okay, okay.
155540	159860	It should be just, like, he's, like, yeah, he's, like, horse-playing with her, like, come on.
159860	160340	Yeah.
160340	165620	And, and, like, immediately Cthulhu gets, like, that protective rage and just drives
165620	166420	him insane.
166420	171140	And so, like, he, you know, for the rest of his life is, like, a shrieking vegetable.
171140	171620	Yeah.
171620	173060	Which they'll blame on drugs.
173060	176340	Yeah, and, and Cthulhu, hot Cthulhu will never be held accountable.
176340	176580	Yes.
176580	179860	Lego brick will never, never be troubled by this.
179860	181300	Be like, you did this?
