start	end	text
0	11200	Censorship blocks the expression of good ideas and inhibits the scrutiny of bad ones. It
11200	19280	retards civilization. Our modern Western civilization is an icon to the worth and fruits that freedom
19280	25240	of expression and freedom of speech can deliver. However, still in the background, there are
25240	31400	those who would happily promote censorship, either legal or illegal, to protect their
31400	37820	ideas from public analysis. Creationists have now clearly adopted the abuse of a legal instrument
37820	42920	constructed for the protection of copyrighted material, the Digital Millennium Copyright
42920	49240	Act or DMCA, as their weapon of choice in attempting to censor those critical of their
49240	57080	beliefs. Over the last year or so, at least five creationist organizations and individuals
57080	64920	have filed multiple, multiple baseless DMCAs against work critical of them. All of those
64920	70340	that were opposed were won by individuals who recognized the danger posed by allowing
70340	79020	such abuse. The offending creationist organizations and individuals include Creation Science Evangelism
79020	85100	founded of course by the convicted fraudster Kent Hovind, Illustria Media, a subsidiary
85100	90440	of the Discover Institute, that's the creationist organization at the core of the intelligent
90440	98660	design movement, Answers in Genesis and their front man Ken Ham, Venom Fang X, of course,
98660	106520	who filed over 150 DMCAs, and the Eternal Media, among others. In response to this,
106520	113120	we have formed a now multinational alliance. We have formed this alliance as a defense
113120	119460	mechanism against the abuse of the DMCA. We have now pulled our legal knowledge and it
119460	124420	should be borne in mind that even as individuals we were hammering these creationists on every
124420	130940	baseless DMCA they filed. Secondly, we have decided to immediately name and shame any
130940	139180	creationist organization who files a baseless DMCA claim. If you try filing a baseless DMCA
139180	146600	claim, it is likely, given that we have maybe 100,000 subscribers between us, that maybe
146600	152800	a million people will know about it within a week. Finally, it should be stated that
152800	158200	every time you file and lose a DMCA claim, you just bring that time one day closer when
158200	164580	one of you will end up in front of a judge for this. We defend reason, we defend western
164580	171860	values, and we defend freedom of speech from those who were limited for dogmatic reasons.
171860	179420	And now, due to this pattern of creationist behavior, we do it as one. The following is
179420	181100	a message from a few of our number.
188200	199340	Particular organizations and individuals appear to have demonstrated a track record of misusing
199340	204980	DMCA's to censor comment and criticism. Even if you receive legal advice that you are likely
204980	210220	to be protected under the Fair Use provisions, the idea of fighting a DMCA is not simply
210220	215160	a legal issue. It's a commitment to stick it out against these organizations and their
215160	220540	underhanded tactics to avoid criticism of their misinformation. After all, you have
220540	226340	to hand over to them your personal details when you lodge the counterclaim. When I made
226340	231260	that decision to stand up and fight against this misuse of DMCA's, I found that I was
231260	236780	not alone. I'm not sure if we realize the potential we all have as a collective. I'm
236780	242100	not sure if we realize that a collective action on all our parts is far more powerful than
242100	248720	the sum of all our individual actions. The time for tolerating this misuse is at an end.
248720	253720	Please feature, favorite and share this video in addition to the copies on our other channels.
