start	end	text
0	5080	Twas a Sunday morning when I woke up, happy and ready for the day, when suddenly your
5080	7040	access to YouTube has been suspended.
7040	8280	Why?
8280	10520	Because of a perceived violation of the terms of service.
10520	11520	Really?
11520	13200	What could I have possibly done?
13200	14200	Irrelevant!
14200	17400	YouTube reserves the right to germinate your account at any time for any reason.
17400	18400	Was this helpful?
18400	19460	Yes, no.
19460	24320	This messenger from Olympus had reminded me that we are all but homunculi at the whims
24320	27240	of a capricious algorithmic god.
27240	29640	Which is useful to keep in mind.
29640	36040	So yes, technically, but I wasn't happy with the gods, so I did what any brave hero
36040	37040	would do.
37040	39200	Towards Olympus, I tweeted.
39200	44240	Alas, it was the weekend and there was no one to hear my chirping.
44240	45600	All was despair.
45600	50260	Now, you're able to watch this video because I did, when the work week started, eventually
50260	51680	make it through the system.
51680	56880	To discover YouTube had suspended my account for impersonation of me.
56880	59040	Which was a bit… what?
59040	63260	Maybe the YouTube bots thought my verified channel was acting a bit too bot-like, which
63260	65680	is ridiculous, so they shut it down.
65680	66800	But I may never know.
66800	71280	Anyway, I'm here reciting this hero's ballad as a reminder to everyone who makes things
71280	76480	on a platform that the gods are arbitrary and their rules of who can speak from Olympus
76480	79300	are but words of whimsy on the wind.
79300	84220	And follow them or not, you may be knocked off at any time for any reason.
84220	89380	There is only one of the ancient sleepy titans left from the pre-web days whose indifference
89380	92700	to all allows all upon his mountain.
92700	93700	E-mail.
93700	98920	Though his son, Gmail, sure is trying to dethrone him, but the titan still holds on.
98920	99980	For now at least.
99980	104240	What I'm saying is, if you're a creator, I strongly suggest you get yourself an email
104240	105240	list.
105240	109760	If you're a viewer who likes the videos I make, consider signing up for my email list.
109760	113200	There's about 100,000 of you already there, which is amazing.
113200	119100	But also, far short of the millions of you here, that YouTube says it very diligently
119100	122900	and very reliably notifies about my videos.
122900	127900	So before you watch the newest one, which I'm sure you got notified for, please consider
127900	130640	clicking here and joining my email list.
130640	135000	While you're doing that, I'm going to work on my next video, and also prepare a
135000	139780	sacrifice to the gods to pray they don't smite me again before it's done.
