start	end	text
0	3200	It's said that there is only one God.
3200	7300	The anthropomorphic personification of death was a staple in Western culture
7300	10500	long before he, she, or it appeared in modern media.
10500	15000	And of all the anthropomorphic personifications of concepts,
15000	17200	death is by far the most common.
17200	19700	Death is a concept that's hard to come to terms with,
19700	24200	and in fiction we often see characters trying to find ways to weasel their way out of death
24200	28800	by pleading with this personification, or trying to slightly deal with them,
28800	30500	or just avoid it altogether.
30500	33500	Sometimes death him or herself gets a character arc,
33500	37200	but for the most part, stories with death the character aren't about death,
37200	39200	but who is confronting them.
39200	42800	So, unlike, say, Captain America or Starscream,
42800	45200	this concept is extremely broad,
45200	49500	and the characterization is extremely varied in interpretation.
49500	54000	So, since this character and this topic is so broad,
54000	56700	instead of doing it chronologically like I normally do,
56800	60100	I'm going to do it a little bit differently this month.
60100	67400	So, let us now take a merry jaunt through some of the many pop culture iterations of death.
76300	80600	The traditional image of death nowadays is that of a dude in a large billowing black cloak,
80600	82300	and usually with a scythe.
82300	86400	The first attested use of the term the Grim Reaper was in 1847,
86400	89400	hence the scythe. He harvests souls.
89400	93700	This interpretation is the most recognizable and is therefore the most common here in the West.
93700	95000	So, history.
95000	100400	Hades was the lord of the dead, but Thanatos was death itself, not Hades.
100400	104500	Entities like Hades or Osiris or the Norse goddess Hel,
104500	109200	they are death-relevant, but not death personifications.
109200	111500	They don't make the death happen.
111500	115800	The most well-known myth involving the Greek Thanatos is that of King Sisyphus
115800	120200	tricking him into getting chained up so no one died for a little while.
120200	124600	Of course, this did not last, and Sisyphus' eventual punishment
124600	128600	was the whole pushing a boulder up a hill for eternity thing.
128600	131700	This is the origin for many narratives involving tricking death,
131700	136000	outwitting death, playing games against death, etc.
136000	139900	The most well-known mention of death in the Christian tradition is in the Book of Revelation.
139900	146300	One of the four horsemen, death rides a pale horse, and Hel followed with, well, actually Hades.
146300	149300	You know, remember how the Bible had some, like, translation wonk,
149300	151800	which we went over back in the Hades episode?
151800	153300	This is that.
153300	154800	Continuity!
154800	158500	Anyway, the four horsemen are really common. We're basically gonna skip over that.
158500	163200	Usually, death takes the form of a pale dude or a skeleton dude.
163200	164000	Usually.
164000	168200	Women are often associated with mothers and fertility and therefore life,
168200	171800	meaning that death is usually male, but not always.
171800	176600	In Polish, the word for death is feminine, because, you know, some languages gender their nouns,
176600	178900	and therefore the Grim Reaper was, too.
178900	183300	Death was also traditionally female in Lithuania, Spain, France, and some Slavic countries
183300	185700	up until the 19th and 20th century.
185700	190400	But the modern Grim Reaper that we usually think of is mostly influenced by English and German traditions,
190400	193700	so this guy, he's mostly from that part of the world.
193700	199800	So anyway, all of this business is ambling up to one of the most popular modern versions of Death,
199800	208000	the character who comes in the form not of this guy, but of this in Neil Gaiman's Sandman series.
208000	210800	Death here is a subversion of the typical Grim Reaper.
210800	217600	She appreciates life, she appreciates the point, she's quite merciful, she sympathizes with mortality.
217600	221800	She is also a caring, nurturing presence, in Dream's life in particular.
221900	224900	He's the series' protagonist, and also a huge dick.
224900	230700	There's not really anything cruel about her, unlike Dream, who, again, likes to fuck with your minds,
230700	235300	and using his powers of eternity, and doesn't really care much for humans.
235300	243100	Not Death. Having spent some time amongst the living, she gained an appreciation for the shortness and vitality that is life.
243100	247500	And, contrary to popular belief, she is not based on Tori Amos.
247600	253200	Anyway, but the most common narrative purpose for Death is the being what gets barred in with,
253200	259700	and this is not a thing we see so much in Sandman, which really sets it apart in many ways, but that's the biggie.
259700	265400	The Sisyphean desire to outwit Death, trick Death, or outplay him is very, very popular,
265400	270200	and most of what we see in film and television is highly influenced by...
273200	275700	Vimidu.
275700	277000	Ja, I didn't.
277000	284400	Directed by Ingmar Bergman, The Seventh Seal may be the most well-known and influential work starring Death as a main character.
284400	289400	It takes place during the Black Plague, after a Swedish soldier gets back from the Crusades.
289400	292700	And yeah, the chronology for this doesn't work at all, just, you know, go with it.
292700	299000	Antonius meets Death on the beach, and easily talks Death into a game of chess in exchange for his life,
299000	302600	if he wins, because, and Death just likes games, so he's totally down.
302600	306200	But, you know what? Hey, Antonius, what's so bad about dying anyway?
306200	308700	I mean, it's the Middle Ages. Shit sucks.
316100	320100	Ah, there it is. Antonius was never too keen on the whole religion thing,
320100	325400	but faced with Death, he's not willing to go down without knowing, you know, what's it all about.
325400	331000	Death in this version waffles back and forth between darkly comic and gruesome and heavily existential.
331000	335500	There's one point where Death shows up to collect some other guy who's not Antonius,
335500	338800	and he tries to talk Death out of it, but casually, you know?
338800	342300	Like, he's asking for an extension for filing his taxes.
