start	end	text
0	8000	Why should I die?
8000	14000	Why should I die?
14000	22000	Why?
22000	27000	Why should I die?
27000	38000	Why should I die?
38000	47000	Why should I die?
47000	53000	Why should I die?
53000	58000	Why should I die?
58000	62000	Why?
62000	66000	Why should I die?
66000	70000	Why?
70000	78000	Why should I die?
78000	87000	Why should I die?
87000	96000	Why should I die?
96000	102000	Why should I die?
102000	107000	Why?
107000	112000	Why should I die?
112000	115000	Yeah!
115000	116000	Yeah!
116000	118000	Did you say I'm sure?
118000	124000	Why should I die?
124000	131000	Why?
131000	134000	Why?
134000	141000	Why should I die?
141000	144000	Why should I die?
144000	148000	Why?
148000	153000	Why should I die?
153000	157000	Yeah!
157000	160000	Yeah!
