start	end	text
0	8500	Me cuesta abrir los ojos y luego poco a poco no se aqui a no me tienco entre cerca
8500	14500	Me huardo tu recuerdo como el mejor se creto te dulce fuerte en el te de entro
14500	20500	Hay un troso del lu en esta oculidad para prestar me calma
20500	23500	El timpo todo calma
23500	26500	La timpesta y la calma
26500	29500	El timpo todo calma
29500	32500	La timpesta y la calma
32500	37500	Siempre me quedará
37500	40500	La mojo ave el más
40500	43500	Bolve ya recirá
43500	46500	La luvia que caira
46500	49500	Sobre te cuerpo y moja
49500	53500	La florque crepe en mi
53500	56500	Y volverar y
57500	59500	Y cada dia una están
59500	63500	Te volverá pensante
63500	66500	Y la mojo ave el más
66500	69500	Bolve ya recirá
69500	72500	La luvia que caira
72500	75500	Sobre te cuerpo y moja
75500	79500	La florque crepe en mi
79500	82500	Y volverar y
82500	84500	Y cada dia una están
84500	86500	Te volverá pensante
86500	89500	Con vivir que me parte
89500	92500	La el quinita y mi hueso
92500	95500	Cánca hijo lo hequemas de mi vida
95500	98500	Ahora que todo y la perfecto
98500	100500	Y algo más que eso
100500	104500	Me sorvita el séso y me deciéndre el penso
104500	108500	Te este cuerpo pecito mío
108500	110500	Que esa cumber pío en río
110500	113500	Y siempre me quedará
113500	116500	La mojo ave el más
116500	119500	Bolve ya recirá
119500	121500	La luvia que caira
121500	125500	Sobre te cuerpo y moja
125500	128500	La florque crepe en mi
128500	131500	Y volverar y
131500	134500	Y cada dia una están
134500	137500	Te volverá pensante
138500	141500	Y la mojo ave el más
141500	144500	Bolve ya recirá
144500	146500	La luvia que caira
146500	150500	Sobre te cuerpo y moja
150500	153500	La florque crepe en mi
153500	156500	Y volverar y
156500	159500	Y cada dia una están
159500	162500	Te volverá pensante
167500	173500	Thank you for watching!
